Date,Commodity,State,Price,Volume
2026-02-07,Gram,Karnataka,4740.21,4391
2026-02-07,Gram,Uttar Pradesh,5543.36,3356
2026-02-07,Gram,Delhi,6912.83,5329
2026-02-07,Tur,Maharashtra,6256.03,6117
2026-02-07,Tur,Karnataka,6026.59,4857
2026-02-07,Tur,Uttar Pradesh,6771.86,4928
2026-02-07,Tur,Delhi,9252.61,4680
2026-02-08,Onion,Maharashtra,1255.51,5829
2026-02-08,Onion,Karnataka,1525.83,6463
2026-02-08,Onion,Uttar Pradesh,1732.86,3984
2026-02-08,Onion,Delhi,1831.7,2993
2026-02-08,Potato,Maharashtra,627.23,8676
2026-02-08,Potato,Karnataka,748.48,7404
2026-02-08,Potato,Uttar Pradesh,692.73,7359
2026-02-08,Potato,Delhi,835.44,8102
2026-02-08,Tomato,Maharashtra,1356.79,5760
2026-02-08,Tomato,Karnataka,2176.28,5270
2026-02-08,Tomato,Uttar Pradesh,1826.79,4642
2026-02-08,Tomato,Delhi,2294.92,5098
2026-02-08,Gram,Maharashtra,4248.75,7259
2026-02-08,Gram,Karnataka,4803.56,4982
2026-02-08,Gram,Uttar Pradesh,5430.76,5588
2026-02-08,Gram,Delhi,6416.91,4369
2026-02-08,Tur,Maharashtra,7159.28,4253
2026-02-08,Tur,Karnataka,6680.84,4806
2026-02-08,Tur,Uttar Pradesh,7134.25,5283
2026-02-08,Tur,Delhi,8389.58,4621
2026-02-09,Onion,Maharashtra,1606.12,5343
2026-02-09,Onion,Karnataka,1553.17,3901
2026-02-09,Onion,Uttar Pradesh,1429.23,5472
2026-02-09,Onion,Delhi,2108.09,4284
2026-02-09,Potato,Maharashtra,621.95,7935
2026-02-09,Potato,Karnataka,592.1,8427
2026-02-09,Potato,Uttar Pradesh,777.16,6497
2026-02-09,Potato,Delhi,861.35,6018
2026-02-09,Tomato,Maharashtra,1592.06,5482
2026-02-09,Tomato,Karnataka,2192.64,5003
2026-02-09,Tomato,Uttar Pradesh,1794.33,4352
2026-02-09,Tomato,Delhi,2481.34,3855
2026-02-09,Gram,Maharashtra,4796.97,7023
2026-02-09,Gram,Karnataka,5800.24,4631
2026-02-09,Gram,Uttar Pradesh,4929.21,6007
2026-02-09,Gram,Delhi,6738.5,4632
2026-02-09,Tur,Maharashtra,5363.5,6891
2026-02-09,Tur,Karnataka,6052.25,6349
2026-02-09,Tur,Uttar Pradesh,6950.92,4259
2026-02-09,Tur,Delhi,8497.46,4788
2026-02-10,Onion,Maharashtra,1403.03,6204
2026-02-10,Onion,Karnataka,1704.73,3616
2026-02-10,Onion,Uttar Pradesh,1738.87,5104
2026-02-10,Onion,Delhi,1823.15,2935
2026-02-10,Potato,Maharashtra,630.87,9399
2026-02-10,Potato,Karnataka,670.97,9791
2026-02-10,Potato,Uttar Pradesh,614.1,7125
2026-02-10,Potato,Delhi,806.93,6129
2026-02-10,Tomato,Maharashtra,1857.86,5088
2026-02-10,Tomato,Karnataka,1253.0,5472
2026-02-10,Tomato,Uttar Pradesh,1954.55,5404
2026-02-10,Tomato,Delhi,2581.16,3143
2026-02-10,Gram,Maharashtra,5263.68,6880
2026-02-10,Gram,Karnataka,4682.29,5599
2026-02-10,Gram,Uttar Pradesh,5407.54,4918
2026-02-10,Gram,Delhi,7101.69,3610
2026-02-10,Tur,Maharashtra,5947.69,5887
2026-02-10,Tur,Karnataka,6109.82,4337
2026-02-10,Tur,Uttar Pradesh,7252.12,4053
2026-02-10,Tur,Delhi,8982.84,4600
2026-02-11,Onion,Maharashtra,1183.94,4802
2026-02-11,Onion,Karnataka,1611.61,4230
2026-02-11,Onion,Uttar Pradesh,1489.87,5462
2026-02-11,Onion,Delhi,2026.01,3798
2026-02-11,Potato,Maharashtra,602.54,10194
2026-02-11,Potato,Karnataka,801.88,8990
2026-02-11,Potato,Uttar Pradesh,721.93,5988
2026-02-11,Potato,Delhi,836.82,6311
2026-02-11,Tomato,Maharashtra,1765.24,7112
2026-02-11,Tomato,Karnataka,1905.07,3680
2026-02-11,Tomato,Uttar Pradesh,2078.79,4001
2026-02-11,Tomato,Delhi,2258.71,4200
2026-02-11,Gram,Maharashtra,5725.43,9011
2026-02-11,Gram,Karnataka,5518.58,5070
2026-02-11,Gram,Uttar Pradesh,5772.58,5887
2026-02-11,Gram,Delhi,6869.64,5436
2026-02-11,Tur,Maharashtra,6357.0,6430
2026-02-11,Tur,Karnataka,6900.55,6007
2026-02-11,Tur,Uttar Pradesh,7325.82,4613
2026-02-11,Tur,Delhi,8434.14,3284
2026-02-12,Onion,Maharashtra,1444.5,6421
2026-02-12,Onion,Karnataka,1524.01,7025
2026-02-12,Onion,Uttar Pradesh,1545.73,5668
2026-02-12,Onion,Delhi,1802.0,3690
2026-02-12,Potato,Maharashtra,693.3,9284
2026-02-12,Potato,Karnataka,659.85,7411
2026-02-12,Potato,Uttar Pradesh,609.99,6632
2026-02-12,Potato,Delhi,957.63,6371
2026-02-12,Tomato,Maharashtra,1782.77,5610
2026-02-12,Tomato,Karnataka,1777.53,4568
2026-02-12,Tomato,Uttar Pradesh,2009.37,5420
2026-02-12,Tomato,Delhi,2435.4,3579
2026-02-12,Gram,Maharashtra,4274.63,6774
2026-02-12,Gram,Karnataka,5140.06,4354
2026-02-12,Gram,Uttar Pradesh,5829.72,4607
2026-02-12,Gram,Delhi,7354.73,4493
2026-02-12,Tur,Maharashtra,6562.79,4250
2026-02-12,Tur,Karnataka,7148.06,5829
2026-02-12,Tur,Uttar Pradesh,6784.03,5414
2026-02-12,Tur,Delhi,7888.44,4554
2026-02-13,Onion,Maharashtra,1268.96,4052
2026-02-13,Onion,Karnataka,1287.16,6434
2026-02-13,Onion,Uttar Pradesh,1471.69,6533
2026-02-13,Onion,Delhi,1869.7,2634
2026-02-13,Potato,Maharashtra,566.71,9898
2026-02-13,Potato,Karnataka,669.78,6694
2026-02-13,Potato,Uttar Pradesh,727.72,7859
2026-02-13,Potato,Delhi,973.87,7369
2026-02-13,Tomato,Maharashtra,1611.77,4082
2026-02-13,Tomato,Karnataka,1694.57,5537
2026-02-13,Tomato,Uttar Pradesh,1678.05,4042
2026-02-13,Tomato,Delhi,2407.26,3961
2026-02-13,Gram,Maharashtra,5041.13,4712
2026-02-13,Gram,Karnataka,5228.43,4290
2026-02-13,Gram,Uttar Pradesh,5900.07,6035
2026-02-13,Gram,Delhi,6339.46,3256
2026-02-13,Tur,Maharashtra,5583.45,5087
2026-02-13,Tur,Karnataka,6566.95,3933
2026-02-13,Tur,Uttar Pradesh,6537.26,4206
2026-02-13,Tur,Delhi,8783.4,4268
2026-02-14,Onion,Maharashtra,1306.59,5752
2026-02-14,Onion,Karnataka,1405.0,4977
2026-02-14,Onion,Uttar Pradesh,1748.81,6340
2026-02-14,Onion,Delhi,1779.05,4663
2026-02-14,Potato,Maharashtra,701.92,6113
2026-02-14,Potato,Karnataka,738.27,9831
2026-02-14,Potato,Uttar Pradesh,638.22,5832
2026-02-14,Potato,Delhi,967.24,6024
2026-02-14,Tomato,Maharashtra,1795.1,5933
2026-02-14,Tomato,Karnataka,1856.54,3866
2026-02-14,Tomato,Uttar Pradesh,2081.46,6169
2026-02-14,Tomato,Delhi,2294.12,3965
2026-02-14,Gram,Maharashtra,4495.11,6126
2026-02-14,Gram,Karnataka,5510.72,5197
2026-02-14,Gram,Uttar Pradesh,5983.52,4665
2026-02-14,Gram,Delhi,7185.11,3184
2026-02-14,Tur,Maharashtra,6248.0,5644
2026-02-14,Tur,Karnataka,6707.69,5130
2026-02-14,Tur,Uttar Pradesh,6894.84,6132
2026-02-14,Tur,Delhi,8495.96,2857
2026-02-15,Onion,Maharashtra,1603.87,7090
2026-02-15,Onion,Karnataka,1316.29,5989
2026-02-15,Onion,Uttar Pradesh,1488.44,5263
2026-02-15,Onion,Delhi,1971.31,3812
2026-02-15,Potato,Maharashtra,590.51,6840
2026-02-15,Potato,Karnataka,617.09,6267
2026-02-15,Potato,Uttar Pradesh,712.38,6120
2026-02-15,Potato,Delhi,944.09,7413
2026-02-15,Tomato,Maharashtra,1569.87,5821
2026-02-15,Tomato,Karnataka,1879.48,5760
2026-02-15,Tomato,Uttar Pradesh,1888.39,5742
2026-02-15,Tomato,Delhi,2437.95,3009
2026-02-15,Gram,Maharashtra,5336.55,6541
2026-02-15,Gram,Karnataka,5044.77,5303
2026-02-15,Gram,Uttar Pradesh,5830.67,4790
2026-02-15,Gram,Delhi,7364.92,5891
2026-02-15,Tur,Maharashtra,5906.62,4232
2026-02-15,Tur,Karnataka,6744.82,6339
2026-02-15,Tur,Uttar Pradesh,6852.01,6792
2026-02-15,Tur,Delhi,8092.5,4794
2026-02-16,Onion,Maharashtra,1321.94,7465
2026-02-16,Onion,Karnataka,1711.22,4456
2026-02-16,Onion,Uttar Pradesh,1483.65,5859
2026-02-16,Onion,Delhi,1890.54,3963
2026-02-16,Potato,Maharashtra,647.4,4889
2026-02-16,Potato,Karnataka,680.52,6481
2026-02-16,Potato,Uttar Pradesh,682.84,9205
2026-02-16,Potato,Delhi,808.74,6643
2026-02-16,Tomato,Maharashtra,1631.17,5244
2026-02-16,Tomato,Karnataka,1938.75,5621
2026-02-16,Tomato,Uttar Pradesh,1988.52,5968
2026-02-16,Tomato,Delhi,2276.74,3510
2026-02-16,Gram,Maharashtra,4653.9,4638
2026-02-16,Gram,Karnataka,6345.53,6573
2026-02-16,Gram,Uttar Pradesh,5120.12,3677
2026-02-16,Gram,Delhi,7159.9,4437
2026-02-16,Tur,Maharashtra,6509.02,5549
2026-02-16,Tur,Karnataka,6553.46,5903
2026-02-16,Tur,Uttar Pradesh,6996.45,2927
2026-02-16,Tur,Delhi,8593.84,3493
2026-02-17,Onion,Maharashtra,1416.39,8872
2026-02-17,Onion,Karnataka,1516.98,4933
2026-02-17,Onion,Uttar Pradesh,1661.02,5482
2026-02-17,Onion,Delhi,1988.41,4485
2026-02-17,Potato,Maharashtra,789.83,6141
2026-02-17,Potato,Karnataka,714.91,6125
2026-02-17,Potato,Uttar Pradesh,756.53,5830
2026-02-17,Potato,Delhi,867.83,5377
2026-02-17,Tomato,Maharashtra,1883.2,6576
2026-02-17,Tomato,Karnataka,1532.68,5320
2026-02-17,Tomato,Uttar Pradesh,1733.68,3741
2026-02-17,Tomato,Delhi,2301.1,3753
2026-02-17,Gram,Maharashtra,5884.4,6036
2026-02-17,Gram,Karnataka,4832.61,4668
2026-02-17,Gram,Uttar Pradesh,5951.98,7088
2026-02-17,Gram,Delhi,6438.03,2496
2026-02-17,Tur,Maharashtra,7105.66,6303
2026-02-17,Tur,Karnataka,6220.98,6132
2026-02-17,Tur,Uttar Pradesh,5773.61,5266
2026-02-17,Tur,Delhi,8847.14,4988
2026-02-18,Onion,Maharashtra,1274.41,5650
2026-02-18,Onion,Karnataka,1362.59,5531
2026-02-18,Onion,Uttar Pradesh,1443.76,4591
2026-02-18,Onion,Delhi,1819.5,4520
2026-02-18,Potato,Maharashtra,706.22,7564
2026-02-18,Potato,Karnataka,684.7,5340
2026-02-18,Potato,Uttar Pradesh,696.94,7071
2026-02-18,Potato,Delhi,1080.86,4443
2026-02-18,Tomato,Maharashtra,1981.96,6663
2026-02-18,Tomato,Karnataka,1839.09,7114
2026-02-18,Tomato,Uttar Pradesh,1951.22,5389
2026-02-18,Tomato,Delhi,2335.38,4978
2026-02-18,Gram,Maharashtra,5420.16,4860
2026-02-18,Gram,Karnataka,4854.46,5049
2026-02-18,Gram,Uttar Pradesh,5315.99,4936
2026-02-18,Gram,Delhi,7428.1,3634
2026-02-18,Tur,Maharashtra,6246.17,5915
2026-02-18,Tur,Karnataka,6995.31,3050
2026-02-18,Tur,Uttar Pradesh,6688.58,5485
2026-02-18,Tur,Delhi,9242.04,3796
2026-02-19,Onion,Maharashtra,1171.61,6244
2026-02-19,Onion,Karnataka,1398.16,4010
2026-02-19,Onion,Uttar Pradesh,1477.08,4815
2026-02-19,Onion,Delhi,1867.43,2235
2026-02-19,Potato,Maharashtra,709.17,9960
2026-02-19,Potato,Karnataka,727.9,5807
2026-02-19,Potato,Uttar Pradesh,704.1,7133
2026-02-19,Potato,Delhi,939.67,6478
2026-02-19,Tomato,Maharashtra,1543.37,5646
2026-02-19,Tomato,Karnataka,1875.56,6795
2026-02-19,Tomato,Uttar Pradesh,2018.9,5789
2026-02-19,Tomato,Delhi,2364.27,5128
2026-02-19,Gram,Maharashtra,5181.17,4598
2026-02-19,Gram,Karnataka,5808.8,5997
2026-02-19,Gram,Uttar Pradesh,5442.43,4520
2026-02-19,Gram,Delhi,7100.68,4370
2026-02-19,Tur,Maharashtra,6355.93,6212
2026-02-19,Tur,Karnataka,7380.31,6727
2026-02-19,Tur,Uttar Pradesh,7049.29,6254
2026-02-19,Tur,Delhi,8239.74,4545
2026-02-20,Onion,Maharashtra,1614.64,5313
2026-02-20,Onion,Karnataka,1373.44,4576
2026-02-20,Onion,Uttar Pradesh,1422.04,4215
2026-02-20,Onion,Delhi,1896.54,2875
2026-02-20,Potato,Maharashtra,647.73,9368
2026-02-20,Potato,Karnataka,619.01,9803
2026-02-20,Potato,Uttar Pradesh,754.24,8615
2026-02-20,Potato,Delhi,852.05,6690
2026-02-20,Tomato,Maharashtra,1472.89,6544
2026-02-20,Tomato,Karnataka,1819.61,5845
2026-02-20,Tomato,Uttar Pradesh,1644.08,4104
2026-02-20,Tomato,Delhi,2468.45,3241
2026-02-20,Gram,Maharashtra,5201.22,4036
2026-02-20,Gram,Karnataka,5615.91,3965
2026-02-20,Gram,Uttar Pradesh,5792.3,5625
2026-02-20,Gram,Delhi,6754.88,4465
2026-02-20,Tur,Maharashtra,6386.06,5217
2026-02-20,Tur,Karnataka,6163.28,3365
2026-02-20,Tur,Uttar Pradesh,7122.74,3615
2026-02-20,Tur,Delhi,8749.65,3988
2026-02-21,Onion,Maharashtra,1479.74,5219
2026-02-21,Onion,Karnataka,1436.39,6033
2026-02-21,Onion,Uttar Pradesh,1593.81,5316
2026-02-21,Onion,Delhi,1998.31,2771
2026-02-21,Potato,Maharashtra,699.86,8908
2026-02-21,Potato,Karnataka,611.65,7151
2026-02-21,Potato,Uttar Pradesh,716.01,6950
2026-02-21,Potato,Delhi,921.82,7350
2026-02-21,Tomato,Maharashtra,1908.71,4097
2026-02-21,Tomato,Karnataka,1910.79,6662
2026-02-21,Tomato,Uttar Pradesh,1957.76,6090
2026-02-21,Tomato,Delhi,2752.95,4818
2026-02-21,Gram,Maharashtra,5127.71,6716
2026-02-21,Gram,Karnataka,5371.19,5288
2026-02-21,Gram,Uttar Pradesh,5477.51,6563
2026-02-21,Gram,Delhi,6714.17,5225
2026-02-21,Tur,Maharashtra,6495.51,4211
2026-02-21,Tur,Karnataka,6784.38,3213
2026-02-21,Tur,Uttar Pradesh,7248.78,6194
2026-02-21,Tur,Delhi,8442.56,4314
2026-02-22,Onion,Maharashtra,1633.46,4993
2026-02-22,Onion,Karnataka,1349.61,6822
2026-02-22,Onion,Uttar Pradesh,1789.91,5003
2026-02-22,Onion,Delhi,2064.38,5073
2026-02-22,Potato,Maharashtra,595.16,7166
2026-02-22,Potato,Karnataka,769.25,10052
2026-02-22,Potato,Uttar Pradesh,758.44,5885
2026-02-22,Potato,Delhi,1037.89,5107
2026-02-22,Tomato,Maharashtra,1626.41,5935
2026-02-22,Tomato,Karnataka,2098.35,6162
2026-02-22,Tomato,Uttar Pradesh,1964.57,5463
2026-02-22,Tomato,Delhi,2360.7,4446
2026-02-22,Gram,Maharashtra,4156.45,5225
2026-02-22,Gram,Karnataka,5406.36,4051
2026-02-22,Gram,Uttar Pradesh,5737.21,4795
2026-02-22,Gram,Delhi,7616.92,5258
2026-02-22,Tur,Maharashtra,6062.67,5671
2026-02-22,Tur,Karnataka,6587.46,5039
2026-02-22,Tur,Uttar Pradesh,7056.96,4464
2026-02-22,Tur,Delhi,8202.72,4734
2026-02-23,Onion,Maharashtra,1475.22,4661
2026-02-23,Onion,Karnataka,1584.88,4598
2026-02-23,Onion,Uttar Pradesh,1585.58,5820
2026-02-23,Onion,Delhi,1939.97,4363
2026-02-23,Potato,Maharashtra,611.24,7624
2026-02-23,Potato,Karnataka,668.94,6396
2026-02-23,Potato,Uttar Pradesh,706.95,4930
2026-02-23,Potato,Delhi,864.77,5388
2026-02-23,Tomato,Maharashtra,1643.28,5287
2026-02-23,Tomato,Karnataka,1776.31,5767
2026-02-23,Tomato,Uttar Pradesh,2057.7,4350
2026-02-23,Tomato,Delhi,2112.86,3166
2026-02-23,Gram,Maharashtra,4872.63,5164
2026-02-23,Gram,Karnataka,5053.83,3898
2026-02-23,Gram,Uttar Pradesh,5443.86,5181
2026-02-23,Gram,Delhi,7212.64,3554
2026-02-23,Tur,Maharashtra,6088.14,4764
2026-02-23,Tur,Karnataka,6608.4,4600
2026-02-23,Tur,Uttar Pradesh,7229.01,3383
2026-02-23,Tur,Delhi,8552.04,4464
2026-02-24,Onion,Maharashtra,1422.46,8547
2026-02-24,Onion,Karnataka,1520.18,4206
2026-02-24,Onion,Uttar Pradesh,1544.54,3223
2026-02-24,Onion,Delhi,1935.33,3333
2026-02-24,Potato,Maharashtra,711.72,7064
2026-02-24,Potato,Karnataka,675.45,6563
2026-02-24,Potato,Uttar Pradesh,841.32,6683
2026-02-24,Potato,Delhi,1027.78,6644
2026-02-24,Tomato,Maharashtra,1792.01,5965
2026-02-24,Tomato,Karnataka,1868.56,3234
2026-02-24,Tomato,Uttar Pradesh,1828.22,5845
2026-02-24,Tomato,Delhi,2345.22,2875
2026-02-24,Gram,Maharashtra,5026.16,7449
2026-02-24,Gram,Karnataka,5761.16,5197
2026-02-24,Gram,Uttar Pradesh,5938.01,4633
2026-02-24,Gram,Delhi,6409.89,3260
2026-02-24,Tur,Maharashtra,6979.0,5527
2026-02-24,Tur,Karnataka,6514.83,5207
2026-02-24,Tur,Uttar Pradesh,7829.86,6974
2026-02-24,Tur,Delhi,9714.7,4076
2026-02-25,Onion,Maharashtra,1436.59,3870
2026-02-25,Onion,Karnataka,1656.19,4033
2026-02-25,Onion,Uttar Pradesh,1582.81,3902
2026-02-25,Onion,Delhi,1875.34,3330
2026-02-25,Potato,Maharashtra,605.34,7080
2026-02-25,Potato,Karnataka,645.51,8771
2026-02-25,Potato,Uttar Pradesh,642.54,7457
2026-02-25,Potato,Delhi,985.11,5127
2026-02-25,Tomato,Maharashtra,1553.1,5299
2026-02-25,Tomato,Karnataka,2026.89,5467
2026-02-25,Tomato,Uttar Pradesh,1778.96,5483
2026-02-25,Tomato,Delhi,2136.04,4545
2026-02-25,Gram,Maharashtra,5188.86,5213
2026-02-25,Gram,Karnataka,5032.67,4329
2026-02-25,Gram,Uttar Pradesh,5793.69,6228
2026-02-25,Gram,Delhi,6785.07,4366
2026-02-25,Tur,Maharashtra,5338.25,5164
2026-02-25,Tur,Karnataka,6612.18,4532
2026-02-25,Tur,Uttar Pradesh,6553.47,4560
2026-02-25,Tur,Delhi,8850.11,4052
2026-02-26,Onion,Maharashtra,1133.25,3199
2026-02-26,Onion,Karnataka,1406.9,5744
2026-02-26,Onion,Uttar Pradesh,1227.9,4500
2026-02-26,Onion,Delhi,1883.85,5110
2026-02-26,Potato,Maharashtra,621.19,8544
2026-02-26,Potato,Karnataka,694.04,4314
2026-02-26,Potato,Uttar Pradesh,773.93,7450
2026-02-26,Potato,Delhi,935.78,10201
2026-02-26,Tomato,Maharashtra,1280.94,7471
2026-02-26,Tomato,Karnataka,1734.59,5565
2026-02-26,Tomato,Uttar Pradesh,1877.3,4575
2026-02-26,Tomato,Delhi,2244.03,4263
2026-02-26,Gram,Maharashtra,4516.19,6389
2026-02-26,Gram,Karnataka,5181.93,4073
2026-02-26,Gram,Uttar Pradesh,5450.5,6257
2026-02-26,Gram,Delhi,6822.63,4286
2026-02-26,Tur,Maharashtra,5950.19,6734
2026-02-26,Tur,Karnataka,6936.44,7588
2026-02-26,Tur,Uttar Pradesh,6897.8,5967
2026-02-26,Tur,Delhi,8765.13,5301
2026-02-27,Onion,Maharashtra,1316.3,6383
2026-02-27,Onion,Karnataka,1457.12,5195
2026-02-27,Onion,Uttar Pradesh,1569.41,5252
2026-02-27,Onion,Delhi,1934.05,4171
2026-02-27,Potato,Maharashtra,758.86,9500
2026-02-27,Potato,Karnataka,745.26,6833
2026-02-27,Potato,Uttar Pradesh,658.19,8507
2026-02-27,Potato,Delhi,961.87,7397
2026-02-27,Tomato,Maharashtra,1578.04,5300
2026-02-27,Tomato,Karnataka,1465.32,4850
2026-02-27,Tomato,Uttar Pradesh,2086.91,4533
2026-02-27,Tomato,Delhi,2487.6,3847
2026-02-27,Gram,Maharashtra,5161.97,4280
2026-02-27,Gram,Karnataka,5358.85,2114
2026-02-27,Gram,Uttar Pradesh,5544.09,3369
2026-02-27,Gram,Delhi,7433.97,4621
2026-02-27,Tur,Maharashtra,6490.83,7626
2026-02-27,Tur,Karnataka,6202.75,7476
2026-02-27,Tur,Uttar Pradesh,7398.19,5014
2026-02-27,Tur,Delhi,9234.4,3278
2026-02-28,Onion,Maharashtra,1304.34,4879
2026-02-28,Onion,Karnataka,1417.76,4150
2026-02-28,Onion,Uttar Pradesh,1705.97,4741
2026-02-28,Onion,Delhi,1991.3,3543
2026-02-28,Potato,Maharashtra,521.21,8365
2026-02-28,Potato,Karnataka,550.83,7415
2026-02-28,Potato,Uttar Pradesh,624.94,9981
2026-02-28,Potato,Delhi,964.7,5835
2026-02-28,Tomato,Maharashtra,1952.66,4615
2026-02-28,Tomato,Karnataka,1903.06,5473
2026-02-28,Tomato,Uttar Pradesh,1941.6,6272
2026-02-28,Tomato,Delhi,2507.5,4230
2026-02-28,Gram,Maharashtra,4470.69,4488
2026-02-28,Gram,Karnataka,5287.5,5361
2026-02-28,Gram,Uttar Pradesh,5215.43,7411
2026-02-28,Gram,Delhi,7544.49,4481
2026-02-28,Tur,Maharashtra,6314.96,5599
2026-02-28,Tur,Karnataka,6203.21,5626
2026-02-28,Tur,Uttar Pradesh,7096.59,3956
2026-02-28,Tur,Delhi,8876.13,4079
2026-03-01,Onion,Maharashtra,1175.06,4599
2026-03-01,Onion,Karnataka,1432.37,7250
2026-03-01,Onion,Uttar Pradesh,1626.79,3664
2026-03-01,Onion,Delhi,2008.32,2762
2026-03-01,Potato,Maharashtra,817.39,6290
2026-03-01,Potato,Karnataka,776.25,8323
2026-03-01,Potato,Uttar Pradesh,733.9,4503
2026-03-01,Potato,Delhi,989.15,6038
2026-03-01,Tomato,Maharashtra,1397.13,2408
2026-03-01,Tomato,Karnataka,1705.27,5843
2026-03-01,Tomato,Uttar Pradesh,2130.05,4536
2026-03-01,Tomato,Delhi,2280.21,4923
2026-03-01,Gram,Maharashtra,3891.72,5693
2026-03-01,Gram,Karnataka,4865.34,6373
2026-03-01,Gram,Uttar Pradesh,4872.82,5593
2026-03-01,Gram,Delhi,5443.15,3859
2026-03-01,Tur,Maharashtra,6819.08,4464
2026-03-01,Tur,Karnataka,7009.04,5733
2026-03-01,Tur,Uttar Pradesh,7195.85,5170
2026-03-01,Tur,Delhi,8754.27,3834
2026-03-02,Onion,Maharashtra,1477.95,5729
2026-03-02,Onion,Karnataka,1412.38,5499
2026-03-02,Onion,Uttar Pradesh,1646.55,2950
2026-03-02,Onion,Delhi,2090.09,3730
2026-03-02,Potato,Maharashtra,771.67,8607
2026-03-02,Potato,Karnataka,687.09,5645
2026-03-02,Potato,Uttar Pradesh,804.12,5270
2026-03-02,Potato,Delhi,1151.85,4143
2026-03-02,Tomato,Maharashtra,1590.97,5782
2026-03-02,Tomato,Karnataka,1556.21,4846
2026-03-02,Tomato,Uttar Pradesh,1954.69,4667
2026-03-02,Tomato,Delhi,2345.32,3576
2026-03-02,Gram,Maharashtra,4017.28,6569
2026-03-02,Gram,Karnataka,5414.2,5869
2026-03-02,Gram,Uttar Pradesh,5131.44,6325
2026-03-02,Gram,Delhi,5871.48,5957
2026-03-02,Tur,Maharashtra,6707.85,7368
2026-03-02,Tur,Karnataka,6654.54,7176
2026-03-02,Tur,Uttar Pradesh,7700.82,5553
2026-03-02,Tur,Delhi,9295.31,3801
2026-03-03,Onion,Maharashtra,1549.5,5711
2026-03-03,Onion,Karnataka,1247.47,4087
2026-03-03,Onion,Uttar Pradesh,1539.3,5309
2026-03-03,Onion,Delhi,1945.21,4975
2026-03-03,Potato,Maharashtra,605.6,7143
2026-03-03,Potato,Karnataka,656.15,7578
2026-03-03,Potato,Uttar Pradesh,818.03,6774
2026-03-03,Potato,Delhi,970.33,6279
2026-03-03,Tomato,Maharashtra,1911.5,6203
2026-03-03,Tomato,Karnataka,1771.88,5873
2026-03-03,Tomato,Uttar Pradesh,1751.02,5855
2026-03-03,Tomato,Delhi,2695.4,4856
2026-03-03,Gram,Maharashtra,4293.19,6619
2026-03-03,Gram,Karnataka,4348.65,6517
2026-03-03,Gram,Uttar Pradesh,5211.66,3477
2026-03-03,Gram,Delhi,5910.81,4192
2026-03-03,Tur,Maharashtra,6483.21,4211
2026-03-03,Tur,Karnataka,7161.34,5527
2026-03-03,Tur,Uttar Pradesh,7266.58,4244
2026-03-03,Tur,Delhi,9664.42,5324
2026-03-04,Onion,Maharashtra,1348.13,4875
2026-03-04,Onion,Karnataka,1543.22,4886
2026-03-04,Onion,Uttar Pradesh,1545.67,5739
2026-03-04,Onion,Delhi,1723.88,5054
2026-03-04,Potato,Maharashtra,747.55,6372
2026-03-04,Potato,Karnataka,777.47,6529
2026-03-04,Potato,Uttar Pradesh,703.78,8118
2026-03-04,Potato,Delhi,1034.09,5443
2026-03-04,Tomato,Maharashtra,1894.55,4420
2026-03-04,Tomato,Karnataka,1893.61,4981
2026-03-04,Tomato,Uttar Pradesh,2062.95,2872
2026-03-04,Tomato,Delhi,2347.18,3517
2026-03-04,Gram,Maharashtra,4701.06,6753
2026-03-04,Gram,Karnataka,4554.87,5015
2026-03-04,Gram,Uttar Pradesh,5016.57,4559
2026-03-04,Gram,Delhi,6613.82,4116
2026-03-04,Tur,Maharashtra,5312.26,5139
2026-03-04,Tur,Karnataka,6520.86,3546
2026-03-04,Tur,Uttar Pradesh,6799.16,5109
2026-03-04,Tur,Delhi,9792.89,4250
2026-03-05,Onion,Maharashtra,1334.1,6062
2026-03-05,Onion,Karnataka,1429.95,4531
2026-03-05,Onion,Uttar Pradesh,1424.68,3248
2026-03-05,Onion,Delhi,1907.21,4126
2026-03-05,Potato,Maharashtra,735.99,6366
2026-03-05,Potato,Karnataka,717.81,7379
2026-03-05,Potato,Uttar Pradesh,733.08,7220
2026-03-05,Potato,Delhi,961.44,4247
2026-03-05,Tomato,Maharashtra,1411.96,4998
2026-03-05,Tomato,Karnataka,1995.12,5805
2026-03-05,Tomato,Uttar Pradesh,2090.48,5522
2026-03-05,Tomato,Delhi,2147.77,3735
2026-03-05,Gram,Maharashtra,4277.92,7815
2026-03-05,Gram,Karnataka,4384.94,6893
2026-03-05,Gram,Uttar Pradesh,5369.18,7588
2026-03-05,Gram,Delhi,6177.42,5077
2026-03-05,Tur,Maharashtra,7648.94,4869
2026-03-05,Tur,Karnataka,6299.33,3284
2026-03-05,Tur,Uttar Pradesh,7678.72,3116
2026-03-05,Tur,Delhi,9029.96,4349
2026-03-06,Onion,Maharashtra,1429.82,6028
2026-03-06,Onion,Karnataka,1512.47,6609
2026-03-06,Onion,Uttar Pradesh,1449.72,4323
2026-03-06,Onion,Delhi,1862.28,4664
2026-03-06,Potato,Maharashtra,806.07,7571
2026-03-06,Potato,Karnataka,867.16,5028
2026-03-06,Potato,Uttar Pradesh,942.31,8154
2026-03-06,Potato,Delhi,1083.49,6781
2026-03-06,Tomato,Maharashtra,1375.08,4972
2026-03-06,Tomato,Karnataka,1654.14,6022
